Hotel_Address,Hotel_Name,lat,lng
2 Rue De Parme 9th arr 75009 Paris France,Hotel Design Secret de Paris,48.8814056,2.3282568
2 rue des Guillemites 4th arr 75004 Paris France,Hotel Dupond Smith,48.857898,2.3571978
2 Rue du Colonel Pierre Avia 15th arr 75015 Paris France,Okko Hotels Paris Porte De Versailles,48.8327729,2.2787597
2 Rue Duperr 9th arr 75009 Paris France,La Villa Royale,48.8821595,2.3367444
2 Rue Edouard VII 9th arr 75009 Paris France,Hotel Indigo Paris Opera,48.8704371,2.329236
2 rue Geoffroy Marie 9th arr 75009 Paris France,Villa Opera Drouot,48.8732231,2.3436097
2 Rue Hector Malot 12th arr 75012 Paris France,Novotel Paris Gare De Lyon,48.8453785,2.3753036
2 Rue Racine 6th arr 75006 Paris France,H tel Belloy Saint Germain By Happyculture,48.8503901,2.3422527
2 Rue Saint Sulpice 6th arr 75006 Paris France,Hotel Louis 2,48.8516148,2.3381293
2 Rue Scribe 9th arr 75009 Paris France,InterContinental Paris Le Grand,48.8708391,2.3303651000000003
2 Spring Gardens Trafalgar Square Westminster Borough London SW1A 2TS United Kingdom,The Trafalgar Hilton,51.507374,-0.129135
2 Stanhope Row Park Lane Westminster Borough London W1J 7BS United Kingdom,Park Lane Mews Hotel,51.5059334,-0.1489418
2 Sylvester Path Hackney London E8 1EN United Kingdom,Old Ship Inn Hackney,51.5458476,-0.0554113
2 The Avenue Ealing London W13 8PH United Kingdom,The Drayton Court Hotel,51.5141842,-0.31929250000000003
2 Wallenberg Place Westminster Borough London W1H 7TN United Kingdom,The Montcalm Marble Arch,51.51505220000001,-0.15923900000000002
2 Warrington Crescent Westminster Borough London W9 1ER United Kingdom,The Colonnade,51.5243286,-0.1846623
2 Whitehall Court Westminster Borough London SW1A 2EJ United Kingdom,The Royal Horseguards,51.5054185,-0.1241499
20 28 Bolsover Street Westminster Borough London W1W 5NB United Kingdom,Grange Fitzrovia Hotel,51.521759,-0.1425381
20 bis rue de la Ga t 14th arr 75014 Paris France,H tel Le M,48.8397623,2.3235324
20 Chesham Place Kensington and Chelsea London SW1X 8HQ United Kingdom,The Hari London,51.4973203,-0.1562558
20 Lavington Street Southwark London SE1 0NZ United Kingdom,citizenM London Bankside,51.5051507,-0.1004724
20 Mercer Street Covent Garden Camden London WC2H 9HD United Kingdom,Radisson Blu Edwardian Mercer Street,51.5139275,-0.1271506
20 Nevern Square Kensington and Chelsea London SW5 9PD United Kingdom,Twenty Nevern Square Hotel,51.4915712,-0.1963192
20 Pembridge Gardens Kensington and Chelsea London W2 4DU United Kingdom,The Abbey Court Notting Hill,51.5101401,-0.1968951
20 rue Berthollet 5th arr 75005 Paris France,Seven Hotel,48.8389823,2.3455528
20 rue de l Ing nieur Robert Keller 15th arr 75015 Paris France,Platine Hotel Spa,48.8473459,2.2832408
20 rue du Sommerard 5th arr 75005 Paris France,Mercure Paris Notre Dame Saint Germain des Pr s,48.8503074,2.3450612
20 Rue Jean Rey 15th arr 75015 Paris France,Mercure Paris Centre Tour Eiffel,48.8548641,2.2923181
20 Rue La Fayette 9th arr 75009 Paris France,Banke H tel,48.8735736,2.3359650000000003
20 Upper Ground Southwark London SE1 9PD United Kingdom,Mondrian London,51.5084036,-0.1067988
20 Warwick Street Westminster Borough London W1B 5NF United Kingdom,Karma Sanctum Soho Hotel,51.5116049,-0.1383145
202 220 Cromwell Road Kensington and Chelsea London SW5 0SW United Kingdom,NH London Kensington,51.4948507,-0.1945544
202 rue de Rivoli 1st arr 75001 Paris France,Saint James Albany Paris Hotel Spa,48.8642689,2.3308179
207 Boulevard Raspail 14th arr 75014 Paris France,Mercure Paris Montparnasse Raspail,48.8412131,2.3302954
209 211 rue de Charenton 12th arr 75012 Paris France,Golden Tulip Bercy Gare de Lyon 209,48.8393229,2.3892274
21 Avenue De La Grande Arm e 16th arr 75016 Paris France,Montfleuri,48.8747153,2.2906388
21 Avonmore Road Kensington Hammersmith and Fulham London W14 8RP United Kingdom,Simply Rooms Suites,51.4944875,-0.2070605
21 Boulevard De Clichy 9th arr 75009 Paris France,Mercure Paris Pigalle Sacre Coeur,48.8823398,2.3364764
21 Gower Street Camden London WC1E 6HG United Kingdom,The Academy,51.5205441,-0.1308091
21 Piccadilly Westminster Borough London W1J 0BH United Kingdom,Le Meridien Piccadilly,51.5094835,-0.13625379999999998
21 rue de Dunkerque 10th arr 75010 Paris France,Mercure Paris Terminus Nord,48.8794843,2.3556545
21 rue F licien David 16th arr 75016 Paris France,H tel F licien by Elegancia,48.8493082,2.2743626
21 rue Lavoisier 8th arr 75008 Paris France,Le Lavoisier,48.8737702,2.3201063
21 rue Moli re 1st arr 75001 Paris France,H tel Moli re,48.86552929999999,2.3360102000000005
213 rue de la Croix Nivert 15th arr 75015 Paris France,Vice Versa,48.8363819,2.2897793
214 High Street Acton London London W3 9NX United Kingdom,The Kings Head Hotel,51.5079153,-0.2730145
214 rue du Faubourg Saint Honor 8th arr 75008 Paris France,H tel Etoile Saint Honor by Happyculture,48.8756508,2.3041568
214 rue Saint Jacques 5th arr 75005 Paris France,Hotel Le petit Paris,48.8452789,2.342295
216 Avenue Jean Jaures 19th arr 75019 Paris France,Mercure Paris 19 Philharmonie La Villette,48.8886969,2.3945403
218 220 rue du Faubourg St Honor 8th arr 75008 Paris France,Royal Garden Champs Elysees,48.87571550000001,2.3038781000000004
218 rue de Rivoli 1st arr 75001 Paris France,H tel Brighton Esprit de France,48.8649306,2.3290844
22 24 Rue Faidherbe 11th arr 75011 Paris France,H tel Paris Bastille Boutet MGallery by Sofitel,48.8519215,2.3839993
22 25 Finsbury Square City Islington London EC2A 1DX United Kingdom,Montcalm Royal London House City of London,51.5218066,-0.0856081
22 28 Broadway Westminster Borough London SW1H 0BH United Kingdom,Conrad London St James,51.4993927,-0.1329128
22 avenue de Villiers 17th arr 75017 Paris France,L Edmond H tel,48.8823111,2.3132374
22 Avenue du professeur lemierre 20th arr 75020 Paris France,Novotel Suites Paris Montreuil Vincennes,48.8554268,2.4152555
22 Hertsmere Road Tower Hamlets London E14 4ED United Kingdom,London Marriott Hotel West India Quay,51.5072713,-0.0211213
22 Park Lane Westminster Borough London W1K 1BE United Kingdom,London Hilton on Park Lane,51.5055513,-0.1501698
22 Portman Square Westminster Borough London W1H 7BG United Kingdom,Radisson Blu Portman Hotel London,51.5161911,-0.1579487
22 rue d Antin 2nd arr 75002 Paris France,H tel France d Antin Op ra,48.8692566,2.3339369
22 Rue Danielle Casanova 1st arr 75002 Paris France,Hotel Stendhal Place Vend me Paris MGallery by Sofitel,48.8681455,2.3313064
22 rue de Buci 6th arr 75006 Paris France,H tel De Buci by MH,48.8538752,2.3366123
22 Rue de La Parcheminerie 5th arr 75005 Paris France,Hotel Parc Saint Severin Esprit de France,48.8518584,2.3447798
22 Rue Tronchet 8th arr 75008 Paris France,Hotel Chavanel,48.8721692,2.3262681
22 Stanley Gardens Kensington and Chelsea London W11 2NG United Kingdom,The Portobello Hotel,51.512257,-0.2034244
221 Rue Saint Honore 1st arr 75001 Paris France,Royal Saint Honore,48.8658792,2.3298903
222 Marylebone Road Westminster Borough London NW1 6JQ United Kingdom,Landmark London,51.519016,-0.166267
225 Edgware Road Westminster Borough London W2 1JU United Kingdom,Hilton London Metropole,51.5195688,-0.170521
225 High Street Kensington Kensington and Chelsea London W8 6SA United Kingdom,Best Western Seraphine Kensington Olympia,51.4992791,-0.1973593
225 Ladbroke Grove Kensington and Chelsea London W10 6HQ United Kingdom,Portobello House,51.5199224,-0.2116636
228 Rue De Rivoli 1st arr 75001 Paris France,Le Meurice,48.8653685,2.328218
23 25 rue de Pont Neuf 1st arr 75001 Paris France,Maison Albar Hotel Paris C line,48.8606187,2.344401
23 Leinster Gardens Westminster Borough London W2 3AN United Kingdom,Henry VIII,51.51246550000001,-0.182274
23 Mecklenburgh Square Camden London WC1N 2AD United Kingdom,Goodenough Club,51.525535,-0.1180354
23 rue du Faubourg Montmartre 9th arr 75009 Paris France,Hotel Pulitzer Paris,48.87319960000001,2.3425446
23 Rue Vignon 8th arr 75008 Paris France,Hotel Vignon,48.8717146,2.3261812
230 A Mile End Road Tower Hamlets London E1 4LJ United Kingdom,London Suites,51.5215508,-0.046923800000000015
232 Boulevard Raspail 14th arr 75014 Paris France,H tel Aiglon Esprit de France,48.83966229999999,2.3300582000000003
234 Diputacio Eixample 08007 Barcelona Spain,Sansi Diputacio,41.3882234,2.1644551
239 Vauxhall Bridge Road Westminster Borough London SW1V 1EQ United Kingdom,Park Plaza Victoria London,51.4942539,-0.1414756
24 27 Bedford Place Bloomsbury Camden London WC1B 5JH United Kingdom,Grange Beauchamp Hotel,51.5203266,-0.1245891
24 Egerton Gardens Kensington and Chelsea London SW3 2DB United Kingdom,The Franklin Hotel Starhotels Collezione,51.4960283,-0.1686355
24 Ludgate Hill City of London London EC4M 7DR United Kingdom,Club Quarters Hotel St Paul s,51.51392979999999,-0.101126
24 rue Bassano 16th arr 75016 Paris France,Hotel Elys es Bassano,48.8689307,2.2974502999999995
24 rue Cadet 9th arr 75009 Paris France,Hotel Opera Cadet,48.875437100000006,2.3434586
24 Rue d Amsterdam 9th arr 75009 Paris France,Phileas Hotel,48.8768854,2.3270623
24 Rue De Miromesnil 8th arr 75008 Paris France,Holiday Inn Paris Elys es,48.8730437,2.3161144
24 rue de Ponthieu 8th arr 75008 Paris France,H tel Beauchamps,48.87096,2.3091617
25 avenue du General Leclerc 14th arr 75014 Paris France,Best Western Nouvel Orl ans Montparnasse,48.8309896,2.3297301
25 Avenue Montaigne 8th arr 75008 Paris France,Hotel Plaza Athenee Paris,48.86619320000001,2.3042141
25 Boulevard Auguste Blanqui 13th arr 75013 Paris France,Mercure Paris Place d Italie,48.830196,2.3529539
25 Courtfield Gardens Kensington and Chelsea London SW5 0PG United Kingdom,The Nadler Kensington,51.4931086,-0.190208
25 rue des Saints P res 6th arr 75006 Paris France,H tel Da Vinci Spa,48.8565778,2.3319767
25 Rue Theodore de Banville 17th arr 75017 Paris France,XO Hotel,48.8827492,2.2982782000000004
25 Rue Vernet 8th arr 75008 Paris France,H tel Vernet,48.871859,2.2978177000000004
251 rue Saint Honor 1st arr 75001 Paris France,Mandarin Oriental Paris,48.8671889,2.326927
252 High Holborn Holborn Camden London WC1V 7EN United Kingdom,Rosewood London,51.5173303,-0.1180966
257 Rue De Vaugirard 15th arr 75015 Paris France,Novotel Paris Vaugirard Montparnasse,48.8399018,2.3031011
26 28 Trebovir Rd Kensington and Chelsea London SW5 9NJ United Kingdom,Mayflower Hotel Apartments,51.4916677,-0.1947475
26 33 Queens Gardens Westminster Borough London W2 3BE United Kingdom,Caesar Hotel,51.51346029999999,-0.1833081
26 42 Bond Street Ealing London W5 5AA United Kingdom,Hotel Xanadu,51.5117907,-0.306071
26 Cadogan Gardens Kensington and Chelsea London SW3 2RP United Kingdom,Draycott Hotel,51.4930097,-0.159715
265 Rotherhithe Street Southwark London SE16 5HW United Kingdom,DoubleTree by Hilton London Docklands Riverside,51.5043483,-0.0334436
27 33 Harrington Gardens Kensington and Chelsea London SW7 4JX United Kingdom,Bentley London,51.4928147,-0.1841753
27 avenue des Ternes 17th arr 75017 Paris France,Mercure Paris Arc de Triomphe Etoile,48.8782679,2.294852
27 Devonshire Terrace Westminster Borough London W2 3DP United Kingdom,Park Grand Paddington Court,51.5135555,-0.180002
277 Carrer de Proven a Eixample 08037 Barcelona Spain,The One Barcelona GL,41.3961448,2.1631674
28 30 Seymour Street Westminster Borough London W1H 7JB United Kingdom,The Zetter Townhouse Marylebone,51.514839,-0.1586656
28 av Corentin Cariou 19th arr 75019 Paris France,Forest Hill Paris la Villette,48.8969854,2.3852745
28 Basil Street Kensington and Chelsea London SW3 1AS United Kingdom,The Levin Hotel,51.4998574,-0.161717
28 Ebury Street Westminster Borough London SW1W 0LU United Kingdom,The Tophams Hotel,51.4957436,-0.1477528
28 place des Vosges 3rd arr 75003 Paris France,Le Pavillon de la Reine Spa,48.8562725,2.3660412
28 Rue de l Arc de Triomphe 17th arr 75017 Paris France,Hidden Hotel by Elegancia,48.8775326,2.293458
28 rue Saint Roch 1st arr 75001 Paris France,Le Roch Hotel Spa,48.8661991,2.3328826
284 To 302 Waterloo Road Southwark London SE1 8RQ United Kingdom,H10 London Waterloo,51.49888170000001,-0.1062888
29 31 Draycott Place Kensington and Chelsea London SW3 2SH United Kingdom,San Domenico House,51.4917798,-0.1616049
29 31 Gower Street Camden London WC1E 6HG United Kingdom,Bloomsbury Palace Hotel,51.5207945,-0.1310845
29 31 rue de Poitou 3rd arr 75003 Paris France,Hotel du Petit Moulin,48.8615843,2.3620652
29 31 rue des Ecoles 5th arr 75005 Paris France,Hotel Atmospheres,48.84853870000001,2.3479852
29 Avenue De Tourville 7th arr 75007 Paris France,H tel La Comtesse by Elegancia,48.853865,2.3072019
29 rue Caumartin 9th arr 75009 Paris France,Hotel Astra Opera Astotel,48.8718321,2.3278866000000003
29 Rue Jacob 6th arr 75006 Paris France,Hotel La Villa Saint Germain Des Pr s,48.855348600000006,2.3340736
29 rue Victor Mass 9th arr 75009 Paris France,Grand Pigalle Hotel,48.880856,2.3375085
291 Greenwich High Road Greenwich Greenwich London SE10 8NA United Kingdom,Innkeeper s Lodge London Greenwich,51.4801631,-0.0097201
2e Hugo de Grootstraat 2 6 Westerpark 1052 LC Amsterdam Netherlands,Morgan Mees,52.37437120000001,4.8746196
3 5 rue du Mont Thabor 1st arr 75001 Paris France,Hotel Duminy Vendome,48.8654726,2.3292934
3 avenue Mac Mahon 17th arr 75017 Paris France,Maison Albar H tel Paris Champs Elys es ex Mac Mahon ,48.87538370000001,2.2944651
3 Berkeley Street Westminster Borough London W1J 8NE United Kingdom,Holiday Inn London Mayfair,51.507746,-0.1422993
3 Bis Place Saint Sulpice 6th arr 75006 Paris France,H tel Recamier,48.8503493,2.3344305
3 Boulevard Montmartre 2nd arr 75002 Paris France,TRYP Paris Op ra,48.8713619,2.3426375
3 Boulevard Saint Michel 5th arr 75005 Paris France,Royal Saint Michel,48.8528364,2.3440803
3 Devonshire Terrace Westminster Borough London W2 3DN United Kingdom,Paddington Court Executive Rooms,51.5138357,-0.1797976
3 Kingdom Street Sheldon Square Westminster Borough London W2 6BD United Kingdom,Novotel London Paddington,51.519032,-0.1825943
3 Place du G n ral Koenig 17th arr 75017 Paris France,Hyatt Regency Paris Etoile,48.8802782,2.2843852000000004
3 Rue Abb De L Ep e 5th arr 75005 Paris France,Relais Saint Jacques,48.8430523,2.3422519
3 Rue Cambon 1st arr 75001 Paris France,Hotel Cambon,48.866435,2.3251076
3 Rue Caulaincourt 18th arr 75018 Paris France,Mercure Paris Montmartre Sacr Coeur,48.8852794,2.3301021
3 Rue Christine 6th arr 75006 Paris France,Relais Christine,48.8542454,2.339956
3 rue Clauzel 9th arr 75009 Paris France,Les Matins de Paris Spa,48.878932,2.3394182
3 Rue De Boulainvilliers 16th arr 75016 Paris France,Hotel Square,48.851589,2.2777274
3 rue de Bourgogne 7th arr 75007 Paris France,H tel Bourgogne Montana by MH,48.860192700000006,2.318423
3 rue de Castiglione 1st arr 75001 Paris France,The Westin Paris Vend me,48.8657394,2.3274415
3 Rue de Montalembert 7th arr 75007 Paris France,Hotel Montalembert,48.8567042,2.3277805
3 rue de Ponthieu 8th arr 75008 Paris France,H tel Mathis Elys es,48.8700325,2.3112736000000003
3 rue du Pr aux Clercs 7th arr 75007 Paris France,Le Saint Hotel Paris,48.85654210000001,2.3303504
3 rue Lepic 18th arr 75018 Paris France,Hotel Le Squara,48.884165,2.3328261
3 Rue Pergolese 16th arr 75116 Paris France,L Hotel Pergol se Paris,48.8756618,2.2863468
3 Rue Rouget De Lisle 1st arr 75001 Paris France,H tel Mayfair Paris,48.8661363,2.3260648
3 Rue Verniquet 17th arr 75017 Paris France,Best Western Plus de Neuville Arc de Triomphe,48.8869128,2.3004034
3 South Place City of London London EC2M 2AF United Kingdom,South Place Hotel,51.5189182,-0.0866009
3 Westbourne Terrace Lancaster Gate Westminster Borough London W2 3UL United Kingdom,The Royal Park Hotel,51.5142054,-0.17660979999999998
30 32 Boulevard Poissonni re 9th arr 75009 Paris France,Holiday Inn Paris Op ra Grands Boulevards,48.8715469,2.3439622000000004
30 Barkston Gardens Kensington and Chelsea London SW5 0EN United Kingdom,Henley House Hotel,51.4922348,-0.1914229
30 Jamestown Road Camden London NW1 7BY United Kingdom,Holiday Inn London Camden Lock,51.5404555,-0.1460833
30 John Islip St Westminster Borough London SW1P 4DD United Kingdom,DoubleTree by Hilton London Westminster,51.49323560000001,-0.1269082
30 Leinster Gardens Bayswater Westminster Borough London W2 3AN United Kingdom,Blakemore Hyde Park,51.5129736,-0.1837431
30 Portman Square Westminster Borough London W1H 7BH United Kingdom,Hyatt Regency London The Churchill,51.5156471,-0.1572443
30 Rathbone Street West End Westminster Borough London W1T 1LB United Kingdom,Rathbone,51.51868010000001,-0.1354055
30 Rue de Bassano 16th arr 75016 Paris France,Le Belmont Champs Elys es,48.8691984,2.2979052
30 Rue Duret 16th arr 75016 Paris France,Duret,48.87525529999999,2.286653
30 Rue Jean Mermoz 8th arr 75008 Paris France,H tel Elysees Mermoz,48.8715079,2.3122259
30 Rue La P rouse 16th arr 75016 Paris France,Majestic Hotel Spa,48.8703672,2.2938868
30 rue Pernety 14th arr 75014 Paris France,BoB Hotel by Elegancia,48.8335233,2.3191194
31 33 Argyle Street Camden London WC1H 8EP United Kingdom,Comfort Inn Suites Kings Cross St Pancras,51.5289499,-0.1232979
31 34 Queen s Gate Kensington and Chelsea London SW7 5JA United Kingdom,The Queens Gate Hotel,51.4981225,-0.1799693
31 35 Langham Street Westminster Borough London W1W 6BU United Kingdom,Grange Langham Court Hotel,51.51890770000001,-0.1421957
31 36 Leicester Square Westminster Borough London WC2H 7LH United Kingdom,Radisson Blu Edwardian Hampshire,51.509963,-0.129797
31 Avenue George V 8th arr 75008 Paris France,Four Seasons Hotel George V Paris,48.86875120000001,2.3001692000000005
31 Great Cumberland Place Westminster Borough London W1H 7TA United Kingdom,The Marble Arch London,51.5151247,-0.1600656
31 rue de la Folie M ricourt 11th arr 75011 Paris France,H tel Fabric,48.8629329,2.3723822999999995
31 Rue de Surene 8th arr 75008 Paris France,H tel du Minist re,48.8712877,2.3191903
31 St Thomas Street Southwark London SE1 9QU United Kingdom,Shangri La Hotel at The Shard London,51.5044972,-0.0855562
32 rue des Ecoles 5th arr 75005 Paris France,Hotel Les Bulles De Paris,48.849147,2.3471935
32 rue des Saints P res 7th arr 75007 Paris France,Acad mie H tel Saint Germain,48.855263,2.3305901
32 Rue Greuze 16th arr 75016 Paris France,Plaza Tour Eiffel,48.8645647,2.2821827
33 37 Hogarth Road Kensington and Chelsea London SW5 0QQ United Kingdom,Park Grand London Kensington,51.4938468,-0.1917582
33 Albemarle Street Mayfair Westminster Borough London W1S 4BP United Kingdom,Rocco Forte Brown s Hotel,51.5090558,-0.14216610000000002
33 avenue de Friedland 8th arr 75008 Paris France,Royal Hotel Champs Elys es,48.8740463,2.300196
33 Avenue Du Docteur Arnold Netter 12th arr 75012 Paris France,Best Western Allegro Nation,48.8430891,2.4049867000000003
33 avenue George V 8th arr 75008 Paris France,Prince de Galles a Luxury Collection hotel Paris,48.869143,2.3006526000000003
33 Beaufort Gardens Kensington and Chelsea London SW3 1PP United Kingdom,The Beaufort,51.4978466,-0.164156
33 Boulevard du Montparnasse 6th arr 75006 Paris France,H tel La Parizienne by Elegancia,48.8450894,2.3209503
33 place de la Madeleine 8th arr 75008 Paris France,Madeleine Plaza,48.8710402,2.3248014
33 Roland Gardens Kensington and Chelsea London SW7 3PF United Kingdom,Blakes Hotel,51.48924470000001,-0.1803196
33 Rue Cambon 1st arr 75001 Paris France,Castille Paris Starhotels Collezione,48.86829779999999,2.3268027
33 Rue Dauphine 6th arr 75006 Paris France,H tel D Aubusson,48.8547329,2.3395277
33 rue Marbeuf 8th arr 75008 Paris France,Hotel Oscar,48.8694755,2.3046954
33 rue Raymond Losserand 14th arr 75014 Paris France,Best Western Bretagne Montparnasse,48.8354314,2.321142
335 337 High Street Stratford Newham London E15 2TF United Kingdom,The Westbridge Hotel,51.5373904,-0.0023367
335 337 Old Street Hackney London EC1V 9LL United Kingdom,Courthouse Hotel Shoreditch,51.5273442,-0.0796152
336 337 Strand London Westminster Borough London WC2R 1HA United Kingdom,ME London by Melia,51.511879,-0.118552
34 37 Bedford Place Bloomsbury Camden London WC1B 5JR United Kingdom,Grange Clarendon Hotel,51.5197933,-0.1241844
34 44 Barkston Gardens Kensington and Chelsea London SW5 0EW United Kingdom,Hotel Indigo London Kensington,51.4920287,-0.1917801
34 Avenue Porte d Asni res 17th arr 75017 Paris France,Novotel Paris 17,48.8920485,2.3023791
34 Lombard Road Battersea London SW11 3RF United Kingdom,Rafayel Hotel Spa,51.4703604,-0.1779869
34 Norfolk Place Paddington Westminster Borough London W2 1QW United Kingdom,Norfolk Towers Paddington,51.5162883,-0.1721078
34 Rue de Buci 6th arr 75006 Paris France,Artus Hotel by MH,48.8535639,2.3360169
34 rue de Moscou 8th arr 75008 Paris France,Best Western Premier Kapital Op ra,48.8814425,2.3235592
34 Rue Fontaine 9th arr 75009 Paris France,Timhotel Op ra Blanche Fontaine,48.8825781,2.3334805
34 rue Jean Mermoz 8th arr 75008 Paris France,H tel Amastan Paris,48.8716831,2.3123759
34 Rue Viala 15th arr 75015 Paris France,H tel Gustave,48.85020520000001,2.289043
346 348 Edgware Road Westminster Borough London W2 1EA United Kingdom,Best Western Maitrise Hotel Edgware Road,51.521148,-0.171346
35 39 St Georges Drive Westminster Borough London SW1V 4DG United Kingdom,Georgian House Hotel,51.490724,-0.143868
35 Boulevard de la tour Maubourg 7th arr 75007 Paris France,Best Western Tour Eiffel Invalides,48.8593152,2.3104179
35 Charles Street Mayfair Westminster Borough London W1J 5EB United Kingdom,The Chesterfield Mayfair,51.5076899,-0.14713579999999998
35 Ixworth Place Kensington and Chelsea London SW3 3QX United Kingdom,My Chelsea,51.4919083,-0.1684398
35 Rue Benjamin Franklin 16th arr 75016 Paris France,Eiffel Trocad ro,48.8613055,2.2862823
35 Rue Caumartin 9th arr 75009 Paris France,Hotel Saint Petersbourg Opera,48.872174,2.328075
35 Rue De Berri 8th arr 75008 Paris France,H tel Champs lys es Plaza,48.87370429999999,2.3061477000000004
35 Rue Jean Goujon 8th arr 75008 Paris France,Melia Paris Tour Eiffel,48.8651994,2.3045076
35 Rue La Bruy re 9th arr 75009 Paris France,Timhotel Op ra Grands Magasins,48.87946820000001,2.3334957000000003
35 St James s Place Westminster Borough London SW1A 1NY United Kingdom,Dukes Hotel,51.5055381,-0.1396885
350 Oxford Street Westminster Borough London W1C 1BY United Kingdom,Radisson Blu Edwardian Berkshire,51.5146025,-0.1481978
354 Queenstown Road Battersea London SW8 4AE United Kingdom,Pestana Chelsea Bridge Hotel Spa,51.4815995,-0.1481053
36 37 Lancaster Gate Westminster Borough London W2 3NA United Kingdom,Arbor Hyde Park,51.5126488,-0.1803795
36 38 Rue Du Moulin 92170 Paris France,Mercure Paris Porte De Versailles Expo,48.8268251,2.2912033
36 Great st Helens City of London London EC3A 6AP United Kingdom,Great St Helen Hotel,51.5149583,-0.08238689999999999
36 rue de Saint Quentin 10th arr 75010 Paris France,Hotel Whistler,48.879314,2.3560185
36 rue du Grenier Saint Lazare 3rd arr 75003 Paris France,Hotel Georgette,48.8632723,2.352691
36 rue Pierre Demours 17th arr 75017 Paris France,Westside Arc de Triomphe Hotel,48.8811741,2.2948337000000003
36 rue Saint Ferdinand 17th arr 75017 Paris France,Etoile Saint Ferdinand,48.8777895,2.2872498
36 Rue Saint Marc 2nd arr 75002 Paris France,H tel Saint Marc,48.8708863,2.3382127999999995
368 370 Green Lanes London N4 1DA United Kingdom,United Lodge Hotel and Apartments,51.5743549,-0.0977567
37 Avenue De La Motte Picquet 7th arr 75007 Paris France,H tel Le Walt,48.85471610000001,2.306642
37 Avenue Hoche 8th arr 75008 Paris France,H tel Le Royal Monceau Raffles Paris,48.8756359,2.3004967
37 Eccleston Square Westminster Borough London SW1V 1PB United Kingdom,Eccleston Square Hotel,51.4911924,-0.1449474
37 Nottingham Place Westminster Borough London W1U 5LT United Kingdom,Nottingham Place Hotel,51.522143,-0.153385
37 rue Fran ois 1er 8th arr 75008 Paris France,Hotel Claridge Paris,48.8684243,2.3036244
372 Strand Westminster Borough London WC2R 0JJ United Kingdom,Strand Palace Hotel,51.5110993,-0.1208673
38 rue de l Echiquier 10th arr 75010 Paris France,H tel L Echiquier Op ra Paris MGallery by Sofitel,48.8719889,2.3492912999999995
38 Rue Du Faubourg Saint Honore 8th arr 75008 Paris France,H tel De Castiglione,48.8691758,2.3205807000000003
380 Kensington High Street Kensington and Chelsea London W14 8NL United Kingdom,Hilton London Olympia,51.4967399,-0.2064723
39 40 Bedford Place Bloomsbury Camden London WC1B 5JT United Kingdom,Grange Buckingham Hotel,51.5196124,-0.1239628
39 40 Cleveland Square Westminster Borough London W2 6DA United Kingdom,The Cleveland,51.51396920000001,-0.1828202
39 40 Dorset Square Hotel Westminster Borough London NW1 6QN United Kingdom,Dorset Square Hotel,51.52263610000001,-0.16028710000000002
39 Avenue de l Op ra 2nd arr 75002 Paris France,Edouard 7 Paris Op ra,48.8683133,2.3330851000000004
39 Avenue de Wagram 17th arr 75017 Paris France,Renaissance Paris Arc de Triomphe Hotel,48.8772093,2.2968266
39 Buckingham Palace Road Westminster Borough London SW1W 0PS United Kingdom,Rubens At The Palace,51.4981471,-0.14364920000000006
39 Coventry Street Westminster Borough London W1D 6BZ United Kingdom,every hotel Piccadilly,51.51014620000001,-0.1315061
4 18 Harrington Gardens Kensington and Chelsea London SW7 4LH United Kingdom,Millennium Gloucester Hotel London,51.4935083,-0.1834346
4 Boulevard Brune 14th arr 75014 Paris France,Novotel Suites Paris Expo Porte de Versailles,48.827388,2.305478
4 Boulevard Raspail 7th arr 75007 Paris France,K K H tel Cayr Saint Germain des Pr s,48.8553117,2.3254627999999995
4 Broad Court Bow Street Covent Garden Westminster Borough London WC2B 5QZ United Kingdom,Fielding Hotel,51.5139315,-0.1219893
4 Bryanston St Marble Arch Westminster Borough London W1H 7BY United Kingdom,DoubleTree by Hilton Hotel London Marble Arch,51.514573,-0.15666
4 Portal Way Gypsy Corner A40 London W3 6RT United Kingdom,Holiday Inn London West,51.5210117,-0.2628618
4 Richmond Mews Westminster Borough London W1D 3DH United Kingdom,The Soho Hotel,51.5139805,-0.1337948
4 rue Amsterdam 9th arr 75009 Paris France,Le Grand H tel de Normandie,48.8759461,2.3270955
4 rue Cadet 9th arr 75009 Paris France,Monsieur Cadet Hotel Spa Ex Meyerhold Spa ,48.8742767,2.3426276
4 rue d Alger 1st arr 75001 Paris France,H tel de La Tamise Esprit de France,48.8648656,2.3295756
4 rue d Anjou 8th arr 75008 Paris France,Buddha Bar Hotel Paris,48.8694695,2.3208564
4 rue d Artois 8th arr 75008 Paris France,Le A,48.8723844,2.3088663
4 rue Danton 6th arr 75006 Paris France,Holiday Inn Paris Notre Dame,48.8528427,2.3422256
4 Rue de L Isly 8th arr 75008 Paris France,Mercure Paris Opera Garnier,48.8749511,2.3259532000000003
4 Rue De Valois 1st arr 75001 Paris France,Grand H tel Du Palais Royal,48.8630829,2.3378592
4 Rue des Petites Ecuries 10th arr 75010 Paris France,Best Western Aulivia Op ra,48.8730552,2.3540112
4 Rue Du Mont Thabor 1st arr 75001 Paris France,Renaissance Paris Vendome Hotel,48.8654532,2.3295231
4 Rue La Boetie 8th arr 75008 Paris France,Hotel Park Lane Paris,48.8745879,2.3188143
